VWAP,Volume,EMA
7137.8,648015.0,7137.8
7197.31,647192.0,7146.726500000001
7176.76,364197.0,7151.231525
7143.25,314446.0,7150.03429625
7116.65,295067.0,7145.026651812499
7238.44,559696.0,7159.038654040623
7206.34,334529.0,7166.1338559345295
7181.57,407822.0,7168.44927754435
7185.92,323236.0,7171.069885912697
7180.91,328419.0,7172.545903025792
7106.02,404971.0,7162.567017571923
7148.18,264069.0,7160.408964936135
7329.49,1063293.0,7185.7711201957145
7398.49,713498.0,7217.678952166358
7420.17,399493.0,7248.052609341404
7241.77,402548.0,7247.110217940193
7202.77,286748.0,7240.459185249164
7204.69,206602.0,7235.093807461789
7193.27,295092.0,7228.82023634252
7230.85,429256.0,7229.124700891141
7283.69,317216.0,7237.30949575747
7295.73,180178.0,7246.072571393849
7230.04,408754.0,7243.667685684772
7207.71,154817.0,7238.274032832056
7232.89,237790.0,7237.466427907248
7249.42,158808.0,7239.2594637211605
7200.81,154319.0,7233.4920441629865
7134.89,176576.0,7218.7017375385385
7061.59,210976.0,7195.134976907757
7131.6,265536.0,7185.604730371593
7110.22,459814.0,7174.297020815853
7250.14,383505.0,7185.673467693475
7193.77,520041.0,7186.887947539453
7317.65,350524.0,7206.502255408535
7400.68,381601.0,7235.628917097255
7421.21,232908.0,7263.466079532666
7381.14,228994.0,7281.117167602766
7450.76,251626.0,7306.563592462351
7425.42,249783.0,7324.392053592998
7521.1,445346.0,7353.898245554048
7605.44,378456.0,7391.629508720941
7651.7,360584.0,7430.6400824127995
7662.04,233489.0,7465.350070050879
7706.02,227682.0,7501.450559543247
7720.42,226983.0,7534.295975611761
7748.05,354799.0,7566.359079269996
7717.33,264416.0,7589.0047173794965
7664.6,292568.0,7600.3440097725725
7764.99,488286.0,7625.040908306686
7671.28,437232.0,7631.976772060683
7533.89,341302.0,7617.26375625158
7493.34,263429.0,7598.675192813843
7374.04,388408.0,7564.979913891766
7375.66,513771.0,7536.581926808001
7461.59,285446.0,7525.333137786802
7443.76,230254.0,7513.097167118782
7481.48,205177.0,7508.354592050964
7539.07,457487.0,7512.961903243319
7477.49,544731.0,7507.641117756821
7502.13,384431.0,7506.814450093298
7501.85,232203.0,7506.069782579303
7602.15,319654.0,7520.481815192407
7712.23,295156.0,7549.244042913546
7761.76,289797.0,7581.121436476514
7746.28,234884.0,7605.895221005037
7817.63,320219.0,7637.6554378542805
7753.52,246799.0,7655.035122176138
7755.14,183594.0,7670.050853849717
7750.02,250490.0,7682.046225772259
7701.69,205629.0,7684.99279190642
7652.41,157714.0,7680.105373120457
7645.8,138709.0,7674.959567152388
7703.0,139603.0,7679.16563207953
7689.89,149291.0,7680.774287267601
7654.24,160565.0,7676.79414417746
7621.66,257361.0,7668.5240225508405
7712.28,252078.0,7675.087419168214
7815.02,210769.0,7696.077306292982
7922.88,414785.0,7730.097710349034
7864.59,1137662.0,7750.271553796679
7857.59,184642.0,7766.369320727177
7882.71,248325.0,7783.820422618101
7889.65,186015.0,7799.694859225386
8047.21,635244.0,7836.822130341578
8131.37,298650.0,7881.004310790341
8143.47,349085.0,7920.37416417179
8159.11,325814.0,7956.184539546021
8173.58,195134.0,7988.793858614118
8271.02,249199.0,8031.127779822001
8324.33,289643.0,8075.1081128487
8370.41,406197.0,8119.403395921395
8347.22,356982.0,8153.575886533185
8315.28,187488.0,8177.831503553208
8207.94,343189.0,8182.3477780202265
8268.98,373929.0,8195.342611317192
8197.7,226654.0,8195.696219619613
8103.07,198255.0,8181.8022866766705
8138.99,241856.0,8175.38044367517
8200.9,236562.0,8179.208377123894
8241.38,282115.0,8188.53412055531
8281.68,225746.0,8202.506002472013
8445.79,373703.0,8238.998602101212
8436.02,206677.0,8268.55181178603
8396.39,195350.0,8287.727540018126
8433.79,275687.0,8309.636909015408
8359.32,354695.0,8317.089372663097
8366.67,173234.0,8324.526466763631
8347.4,300378.0,8327.957496749086
8202.9,508967.0,8309.198872236722
8281.77,272841.0,8305.084541401213
8184.65,249245.0,8287.01936019103
8219.34,202735.0,8276.867456162376
8178.73,280527.0,8262.146837738019
8275.69,150429.0,8264.178312077316
8216.93,307197.0,8257.091065265718
8169.65,656733.0,8243.97490547586
8185.87,482809.0,8235.25916965448
8380.63,583167.0,8257.064794206308
8384.26,191345.0,8276.14407507536
8306.14,216816.0,8280.643463814056
8290.73,204996.0,8282.156444241948
8341.23,240038.0,8291.017477605656
8305.26,217562.0,8293.153855964807
8262.55,134414.0,8288.563277570085
8148.15,390602.0,8267.501285934572
8188.6,248048.0,8255.666093044387
8185.42,195297.0,8245.129179087728
8169.26,166007.0,8233.748802224567
8107.99,222338.0,8214.884981890882
8119.91,296178.0,8200.63873460725
8096.03,293096.0,8184.947424416162
8081.19,544313.0,8169.383810753738
8151.28,282782.0,8166.668239140677
8193.29,248724.0,8170.661503269575
8207.18,265260.0,8176.139277779139
8238.4,216794.0,8185.478386112268
8227.92,193112.0,8191.8446281954275
8178.68,208545.0,8189.8699339661125
8246.52,273837.0,8198.367443871197
8100.05,191154.0,8183.619827290517
8108.98,327780.0,8172.423853196939
8182.07,230713.0,8173.870775217397
8283.76,223225.0,8190.354158934788
8294.45,482614.0,8205.96853509457
8282.0,215635.0,8217.373254830383
8516.07,620108.0,8262.177766605826
8490.61,210587.0,8296.442601614952
8503.1,327847.0,8327.441211372708
8479.09,203477.0,8350.188529666802
8473.5,125962.0,8368.685250216782
8455.76,131688.0,8381.746462684265
8544.41,335823.0,8406.145993281625
8615.57,321018.0,8437.559594289381
8654.32,311971.0,8470.073655145974
8715.93,357249.0,8506.952106874078
8638.75,129308.0,8526.721790842967
8501.82,317399.0,8522.98652221652
8352.98,393954.0,8497.485543884042
8208.9,524827.0,8454.197712301435
8217.28,467415.0,8418.66005545622
8263.04,515796.0,8395.317047137785
8254.54,541638.0,8374.200490067118
8208.27,370431.0,8349.310916557051
8231.64,320974.0,8331.660279073492
8285.3,454402.0,8324.706237212467
8113.03,884369.0,8292.954801630596
8165.1,310506.0,8273.776581386006
8191.32,158491.0,8261.408094178105
8140.74,152525.0,8243.307880051389
8155.13,187020.0,8230.08119804368
8319.77,439622.0,8243.534518337126
8342.7,177704.0,8258.409340586557
8359.0,285076.0,8273.497939498573
8346.95,363990.0,8284.515748573787
8304.65,205234.0,8287.535886287718
8292.71,322136.0,8288.31200334456
8389.18,837498.0,8303.442202842874
8478.55,539291.0,8329.708372416442
8414.13,217546.0,8342.371616553975
8270.44,255678.0,8331.581874070878
8190.53,637430.0,8310.424092960246
8215.43,227682.0,8296.174979016208
8343.47,244073.0,8303.269232163777
8411.86,218908.0,8319.55784733921
8400.71,209234.0,8331.730670238328
8429.16,200590.0,8346.34506970258
8502.35,243686.0,8369.745809247193
8621.26,194715.0,8407.472937860113
